id;recipe_id;nome;categoria;class_name;risk_episode;risk_episode_severity;regime;event_start;event_end;event_duration;progressive;detectable_start_035;onset_gap_035;persistent_tail;last6_mean_clean;mean_eye_gaze;mean_lane_offset;window;sensor_level
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.39340026229619973;0.39340026229619973;R1_NORMAL;38;73;36;1;58;20;0;0.05000000819563866;0.25162944197654724;0.13494566082954407;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.0958344116806984;0.10777018219232559;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.028374051675200462;0.09544584900140762;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02871399186551571;0.09752551466226578;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.43571949750185013;0.43571949750185013;R2_STABLE_RISK;40;81;42;1;59;19;0;0.05000000819563866;0.2004755288362503;0.11875633150339127;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5693751096725463;0.5693751096725463;R2_STABLE_RISK;22;45;24;0;24;2;1;0.2230352908372879;0.20399923622608185;0.19019298255443573;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03317224606871605;0.09178666025400162;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.3910861566662788;0.3910861566662788;R1_NORMAL;36;81;46;1;64;28;0;0.05000000819563866;0.14751730859279633;0.09188995510339737;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.37845554947853083;0.37845554947853083;R2_STABLE_RISK;42;73;32;1;60;18;0;0.05000000819563866;0.3183240592479706;0.11846823245286942;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.42556624859571457;0.42556624859571457;R1_NORMAL;37;75;39;1;57;20;0;0.05000000819563866;0.3780701458454132;0.11445516347885132;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R3_FALSE_KIN;32;44;13;0;34;2;0;0.05000000819563866;0.1540631204843521;0.1779157519340515;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.40922234505414956;0.40922234505414956;R1_NORMAL;40;81;42;1;61;21;0;0.05000000819563866;0.1917499154806137;0.11605960130691528;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R3_FALSE_KIN;32;44;13;0;34;2;0;0.05000000819563866;0.15545016527175903;0.08626053482294083;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03869698941707611;0.08515327423810959;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.030355483293533325;0.09623493999242783;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.561998701095581;0.561998701095581;R1_NORMAL;22;45;24;0;24;2;1;0.20741356909275055;0.2035994976758957;0.17493821680545807;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03528312221169472;0.07520889490842819;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02869497239589691;0.09281126409769058;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.49177261292934416;0.49177261292934416;R1_NORMAL;36;81;46;1;63;27;1;0.3589085638523102;0.15895579755306244;0.11909562349319458;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.5016246616840363;0.5016246616840363;R1_NORMAL;38;73;36;1;59;21;1;0.30833402276039124;0.2510140836238861;0.13828973472118378;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R3_FALSE_KIN;22;45;24;0;24;2;0;0.05000000819563866;0.20500409603118896;0.1279742270708084;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.44793812930583954;0.44793812930583954;R2_STABLE_RISK;36;81;46;1;62;26;1;0.3566916286945343;0.15612398087978363;0.11237072944641113;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.3735793009400368;0.3735793009400368;R1_NORMAL;38;73;36;1;61;23;0;0.05000000819563866;0.25260093808174133;0.13294291496276855;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3792574629187584;0.3792574629187584;R1_NORMAL;42;73;32;1;57;15;0;0.05000000819563866;0.31604868173599243;0.10863467305898666;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.20107118785381317;0.128265842795372;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.6163064628839492;0.6163064628839492;R2_STABLE_RISK;26;41;16;0;28;2;1;0.2541113793849945;0.1934109926223755;0.2106751650571823;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.519574961066246;0.519574961066246;R2_STABLE_RISK;32;44;13;0;34;2;1;0.26128897070884705;0.15864335000514984;0.15932227671146393;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4180432081222534;0.4180432081222534;R1_NORMAL;28;77;50;1;51;23;0;0.05000000819563866;0.3187783658504486;0.14351017773151398;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09924525022506714;0.14924299716949463;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.5325738131999969;0.5325738131999969;R3_FALSE_KIN;32;44;13;0;34;2;1;0.24864263832569122;0.15819300711154938;0.17502230405807495;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.462799260020256;0.462799260020256;R2_STABLE_RISK;38;73;36;1;55;17;1;0.235605850815773;0.2500115633010864;0.16864794492721558;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4286263421177864;0.4286263421177864;R1_NORMAL;28;77;50;1;60;32;0;0.05000000819563866;0.311686247587204;0.12595941126346588;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R1_NORMAL;26;41;16;0;28;2;0;0.05000000819563866;0.18393439054489136;0.10904554277658463;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4751649111509323;0.4751649111509323;R2_STABLE_RISK;40;81;42;1;64;24;1;0.3613991439342499;0.19685231149196625;0.1007942259311676;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09416094422340393;0.10235520452260971;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4629270583391189;0.4629270583391189;R1_NORMAL;40;81;42;1;64;24;1;0.3078533411026001;0.19957031309604645;0.11916077136993408;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.09297481924295425;0.12305334955453873;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.10033337026834488;0.13470494747161865;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02942153811454773;0.12917280197143555;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4970675408840179;0.4970675408840179;R1_NORMAL;36;81;46;1;57;21;1;0.3342783451080322;0.1680992990732193;0.1176481544971466;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.2049977034330368;0.14450545608997345;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09936541318893433;0.13163422048091888;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.45195669829845425;0.45195669829845425;R1_NORMAL;40;81;42;1;61;21;1;0.367316335439682;0.1987081915140152;0.12588998675346375;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4155366703867912;0.4155366703867912;R1_NORMAL;40;81;42;1;58;18;0;0.05000000819563866;0.2042217254638672;0.14847035706043243;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.578655406832695;0.578655406832695;R2_STABLE_RISK;22;45;24;0;24;2;1;0.26808807253837585;0.20463097095489502;0.20271162688732147;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03779386356472969;0.09013357013463974;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03608144819736481;0.09518778324127197;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.44228972941637035;0.44228972941637035;R2_STABLE_RISK;40;81;42;1;58;18;0;0.05000000819563866;0.2079092264175415;0.11925502866506577;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.030137067660689354;0.08633574843406677;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.5968386381864548;0.5968386381864548;R3_FALSE_KIN;29;50;22;0;32;3;1;0.22930915653705597;0.10355927795171738;0.19849495589733124;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.45292102992534633;0.45292102992534633;R2_STABLE_RISK;28;77;50;1;54;26;0;0.05000000819563866;0.31789925694465637;0.10504269599914551;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0266041811555624;0.09353038668632507;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.43243939429521555;0.43243939429521555;R1_NORMAL;28;77;50;1;57;29;0;0.05000000819563866;0.3157977759838104;0.12377268075942993;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.423001517355442;0.423001517355442;R1_NORMAL;36;81;46;1;60;24;0;0.05000000819563866;0.1548314243555069;0.12660843133926392;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02755187451839447;0.10811325162649155;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.5028992503881454;0.5028992503881454;R3_FALSE_KIN;28;77;50;1;50;22;1;0.3032326400279999;0.31998035311698914;0.19465310871601105;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.506342402100563;0.506342402100563;R1_NORMAL;28;77;50;1;52;24;1;0.2738903760910034;0.31629645824432373;0.14749497175216675;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4257032588124275;0.4257032588124275;R1_NORMAL;40;81;42;1;63;23;0;0.05000000819563866;0.19936881959438324;0.1321669965982437;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.18552249670028687;0.17853184044361115;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.4010827705264091;0.4010827705264091;R1_NORMAL;37;75;39;1;55;18;0;0.05000000819563866;0.38143786787986755;0.12225475162267685;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.39835487604141234;0.39835487604141234;R2_STABLE_RISK;38;73;36;1;58;20;0;0.05000000819563866;0.2497885674238205;0.13007435202598572;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R2_STABLE_RISK;32;44;13;0;34;2;0;0.05000000819563866;0.1588525027036667;0.11794811487197876;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.5033884435892105;0.5033884435892105;R1_NORMAL;36;81;46;1;61;25;1;0.3324790894985199;0.15936239063739777;0.13623471558094025;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R3_FALSE_KIN;29;50;22;0;32;3;0;0.05000000819563866;0.09861988574266434;0.09911856800317764;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.40179798007011414;0.40179798007011414;R3_FALSE_KIN;37;75;39;1;57;20;0;0.05000000819563866;0.37287279963493347;0.12039916962385178;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.6161141216754913;0.6161141216754913;R1_NORMAL;26;41;16;0;28;2;1;0.24080754816532135;0.19613374769687653;0.22814317047595978;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.4872540980577469;0.4872540980577469;R1_NORMAL;38;73;36;1;58;20;1;0.25288674235343933;0.24606414139270782;0.14272631704807281;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03343724086880684;0.0927785262465477;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.18721692264080048;0.1346876472234726;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.5328650772571564;0.5328650772571564;R1_NORMAL;32;44;13;0;34;2;1;0.2524472773075104;0.16065318882465363;0.20694613456726074;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.42155207395553584;0.42155207395553584;R1_NORMAL;37;75;39;1;57;20;0;0.05000000819563866;0.3801625669002533;0.13106392323970795;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.42063873410224917;0.42063873410224917;R1_NORMAL;37;75;39;1;58;21;0;0.05000000819563866;0.3771945536136627;0.1237933337688446;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4437573671340942;0.4437573671340942;R1_NORMAL;40;81;42;1;62;22;1;0.3011690676212311;0.1994972825050354;0.1718052476644516;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.36399259567260744;0.36399259567260744;R2_STABLE_RISK;42;73;32;1;58;16;0;0.05000000819563866;0.31668201088905334;0.12241940945386887;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.20193614065647125;0.13937605917453766;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.38430978506803515;0.38430978506803515;R3_FALSE_KIN;38;73;36;1;60;22;0;0.05000000819563866;0.24648861587047577;0.15542705357074738;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.5129346281290054;0.5129346281290054;R1_NORMAL;36;81;46;1;55;19;1;0.332575261592865;0.16139653325080872;0.13712912797927856;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0369529128074646;0.13061721622943878;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.20880234241485596;0.12172707170248032;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0380881130695343;0.13119204342365265;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.4101529002189636;0.4101529002189636;R1_NORMAL;37;75;39;1;53;16;0;0.05000000819563866;0.3897267282009125;0.11244680732488632;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R2_STABLE_RISK;32;44;13;0;34;2;0;0.05000000819563866;0.1532716155052185;0.10558649152517319;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.09512118250131607;0.14197123050689697;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.030436629429459572;0.09508195519447327;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.19789843261241913;0.12094049900770187;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R3_FALSE_KIN;22;45;24;0;24;2;0;0.05000000819563866;0.20172648131847382;0.16163994371891022;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.5925228267908096;0.5925228267908096;R1_NORMAL;29;50;22;0;32;3;1;0.20492301881313324;0.10029543191194534;0.16437070071697235;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.5963276296854019;0.5963276296854019;R2_STABLE_RISK;29;50;22;0;32;3;1;0.2268294095993042;0.09710504859685898;0.15356488525867462;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03608981892466545;0.13179826736450195;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R1_NORMAL;26;41;16;0;28;2;0;0.05000000819563866;0.18904973566532135;0.12393110990524292;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R3_FALSE_KIN;29;50;22;0;32;3;0;0.05000000819563866;0.09674147516489029;0.12224161624908447;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.38054633587598796;0.38054633587598796;R3_FALSE_KIN;38;73;36;1;58;20;0;0.05000000819563866;0.2516402304172516;0.16582000255584717;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.1511286348104477;0.10253264755010605;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.6067700028419494;0.6067700028419494;R1_NORMAL;29;50;22;0;32;3;1;0.27427244186401367;0.09861067682504654;0.12545332312583923;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.19865326583385468;0.15173478424549103;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.41580111831426614;0.41580111831426614;R1_NORMAL;28;77;50;1;55;27;0;0.05000000819563866;0.31247296929359436;0.15206560492515564;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0350937582552433;0.09225019067525864;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4567919850349426;0.4567919850349426;R2_STABLE_RISK;40;81;42;1;67;27;1;0.30761367082595825;0.19995397329330444;0.10358022898435593;96;4
