id;recipe_id;nome;categoria;class_name;risk_episode;risk_episode_severity;regime;event_start;event_end;event_duration;progressive;detectable_start_035;onset_gap_035;persistent_tail;last6_mean_clean;mean_eye_gaze;mean_lane_offset;window;sensor_level
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.3957469567656517;0.3957469567656517;R2_STABLE_RISK;36;81;46;1;64;28;0;0.05000000819563866;0.1468140035867691;0.10322463512420654;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.19091685116291046;0.12479555606842041;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4841516643762588;0.4841516643762588;R3_FALSE_KIN;40;81;42;1;61;21;1;0.35695862770080566;0.20483577251434326;0.09823889285326004;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4492553323507309;0.4492553323507309;R1_NORMAL;36;81;46;1;57;21;0;0.05000000819563866;0.16859523952007294;0.09187403321266174;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.20613433420658112;0.15713387727737427;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4313446149230003;0.4313446149230003;R1_NORMAL;40;81;42;1;63;23;0;0.05000000819563866;0.19698043167591095;0.13180404901504517;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.030299721285700798;0.11815667897462845;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4374936759471893;0.4374936759471893;R3_FALSE_KIN;36;81;46;1;64;28;0;0.05000000819563866;0.15056805312633514;0.13652604818344116;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03248878940939903;0.09121806174516678;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4173160791397095;0.4173160791397095;R1_NORMAL;40;81;42;1;61;21;0;0.05000000819563866;0.20178185403347015;0.11080488562583923;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.09921356290578842;0.18553650379180908;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.41535974144935606;0.41535974144935606;R1_NORMAL;37;75;39;1;58;21;0;0.05000000819563866;0.3660256862640381;0.12829531729221344;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02925792895257473;0.09322068095207214;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.4749568909406662;0.4749568909406662;R1_NORMAL;42;73;32;1;60;18;1;0.28609731793403625;0.30449995398521423;0.23279058933258057;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.20888729393482208;0.16848933696746826;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.18924866616725922;0.13921093940734863;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.4800961226224899;0.4800961226224899;R1_NORMAL;42;73;32;1;57;15;1;0.30058783292770386;0.3218577206134796;0.17179684340953827;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.10111493617296219;0.11785373836755753;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4601649820804596;0.4601649820804596;R3_FALSE_KIN;36;81;46;1;61;25;1;0.3474368155002594;0.1524936556816101;0.12320676445960999;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.40169406086206433;0.40169406086206433;R3_FALSE_KIN;37;75;39;1;59;22;0;0.05000000819563866;0.3752257823944092;0.15091438591480255;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03161082789301872;0.07464218884706497;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.495800644159317;0.495800644159317;R2_STABLE_RISK;37;75;39;1;57;20;1;0.27454057335853577;0.3787824213504791;0.10792931169271469;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R3_FALSE_KIN;29;50;22;0;32;3;0;0.05000000819563866;0.0984722152352333;0.1236116886138916;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.20314013957977295;0.1291137933731079;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R2_STABLE_RISK;26;41;16;0;28;2;0;0.05000000819563866;0.19252876937389374;0.12733806669712067;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03802969679236412;0.13154852390289307;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4848142474889755;0.4848142474889755;R1_NORMAL;40;81;42;1;60;20;1;0.31137970089912415;0.19728875160217285;0.145685613155365;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.20151281356811523;0.11024216562509537;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4472021490335464;0.4472021490335464;R2_STABLE_RISK;28;77;50;1;52;24;0;0.05000000819563866;0.3131427764892578;0.16619126498699188;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.501778420805931;0.501778420805931;R2_STABLE_RISK;28;77;50;1;54;26;1;0.31150755286216736;0.31269165873527527;0.13372060656547546;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.38235677033662796;0.38235677033662796;R1_NORMAL;42;73;32;1;59;17;0;0.05000000819563866;0.31002888083457947;0.13120245933532715;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02989593893289566;0.0987076386809349;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03492274135351181;0.12310376018285751;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.39835162907838817;0.39835162907838817;R2_STABLE_RISK;36;81;46;1;61;25;0;0.05000000819563866;0.15312336385250092;0.11607974767684937;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.030545996502041817;0.08636502176523209;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.09499800205230713;0.11972638219594955;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.42793428450822824;0.42793428450822824;R2_STABLE_RISK;28;77;50;1;53;25;0;0.05000000819563866;0.3157864809036255;0.11068055033683777;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.43199339509010315;0.43199339509010315;R1_NORMAL;36;81;46;1;62;26;0;0.05000000819563866;0.1497759371995926;0.13064216077327728;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5719356805086135;0.5719356805086135;R3_FALSE_KIN;22;45;24;0;24;2;1;0.23505674302577972;0.20942632853984833;0.16038240492343903;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.43679412007331847;0.43679412007331847;R2_STABLE_RISK;36;81;46;1;63;27;0;0.05000000819563866;0.16076244413852692;0.13294070959091187;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.39505093097686766;0.39505093097686766;R2_STABLE_RISK;42;73;32;1;57;15;0;0.05000000819563866;0.31639882922172546;0.1564180850982666;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.2020161747932434;0.12716594338417053;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.37956377416849135;0.37956377416849135;R2_STABLE_RISK;38;73;36;1;60;22;0;0.05000000819563866;0.2483757585287094;0.1118796169757843;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.027297547087073326;0.09316620975732803;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4256842002272606;0.4256842002272606;R3_FALSE_KIN;40;81;42;1;62;22;0;0.05000000819563866;0.2009313851594925;0.09713569283485413;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.023472266271710396;0.07904267311096191;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.1014741063117981;0.07638475298881531;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.462724569439888;0.462724569439888;R2_STABLE_RISK;28;77;50;1;57;29;0;0.05000000819563866;0.31626924872398376;0.1413048654794693;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.031657874584198;0.08868825435638428;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.44799124300479887;0.44799124300479887;R2_STABLE_RISK;40;81;42;1;61;21;1;0.3127138316631317;0.19908802211284637;0.11957257241010666;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3721384897828102;0.3721384897828102;R2_STABLE_RISK;42;73;32;1;60;18;0;0.05000000819563866;0.3145286738872528;0.10978326946496964;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.40804742723703386;0.40804742723703386;R3_FALSE_KIN;36;81;46;1;61;25;0;0.05000000819563866;0.15412349998950958;0.11516620963811874;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5598273634910583;0.5598273634910583;R3_FALSE_KIN;22;45;24;0;24;2;1;0.18348489701747894;0.20120663940906525;0.16949351131916046;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.18792177736759186;0.17268894612789154;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.42543980628252026;0.42543980628252026;R2_STABLE_RISK;40;81;42;1;64;24;0;0.05000000819563866;0.20081734657287598;0.12022916227579117;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.46229766011238094;0.46229766011238094;R2_STABLE_RISK;42;73;32;1;58;16;1;0.3034159243106842;0.316110223531723;0.17897021770477295;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.45958274304866786;0.45958274304866786;R2_STABLE_RISK;28;77;50;1;52;24;0;0.05000000819563866;0.3238604962825775;0.14187781512737274;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.028223244473338127;0.08978567272424698;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5687097936868668;0.5687097936868668;R1_NORMAL;22;45;24;0;24;2;1;0.2675004303455353;0.2009715437889099;0.2168491631746292;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.15727536380290985;0.1387781947851181;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03226977214217186;0.08877924829721451;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.20709776878356934;0.11573191732168198;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.47766378819942473;0.47766378819942473;R1_NORMAL;37;75;39;1;57;20;1;0.2882589101791382;0.38381433486938477;0.11028323322534561;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.20139235258102417;0.13069532811641693;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4378490000963211;0.4378490000963211;R1_NORMAL;28;77;50;1;52;24;0;0.05000000819563866;0.3138493299484253;0.15386901795864105;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4123751565814018;0.4123751565814018;R1_NORMAL;40;81;42;1;67;27;0;0.05000000819563866;0.19882076978683472;0.11495605856180191;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09072660654783249;0.12743230164051056;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.19999368488788605;0.13094152510166168;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.43704211711883545;0.43704211711883545;R1_NORMAL;40;81;42;1;62;22;1;0.32105138897895813;0.202113077044487;0.12219014763832092;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03096708469092846;0.07336300611495972;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0334826335310936;0.0875202938914299;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.5470826804637909;0.5470826804637909;R2_STABLE_RISK;28;77;50;1;50;22;1;0.3229757845401764;0.3231850862503052;0.165871724486351;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0362389050424099;0.1086701825261116;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5632406324148178;0.5632406324148178;R2_STABLE_RISK;22;45;24;0;24;2;1;0.25358423590660095;0.20065970718860626;0.18153463304042816;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.38342389017343514;0.38342389017343514;R2_STABLE_RISK;37;75;39;1;59;22;0;0.05000000819563866;0.3708854615688324;0.11191578954458237;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.44966488629579543;0.44966488629579543;R2_STABLE_RISK;36;81;46;1;58;22;0;0.05000000819563866;0.16019587218761444;0.11371990293264389;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.40038636326789856;0.40038636326789856;R1_NORMAL;38;73;36;1;58;20;0;0.05000000819563866;0.2490016222000122;0.09429165720939636;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03052615188062191;0.10571607202291489;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.4156733095645905;0.4156733095645905;R2_STABLE_RISK;37;75;39;1;58;21;0;0.05000000819563866;0.38332709670066833;0.14955571293830872;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.15099596977233887;0.11950051784515381;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.460580363869667;0.460580363869667;R1_NORMAL;36;81;46;1;59;23;1;0.32913854718208313;0.15336859226226807;0.162644162774086;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.6043681710958481;0.6043681710958481;R1_NORMAL;29;50;22;0;32;3;1;0.2618846297264099;0.09819934517145157;0.15006835758686066;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.4686661392450332;0.4686661392450332;R1_NORMAL;37;75;39;1;58;21;1;0.26124799251556396;0.37899529933929443;0.14030204713344574;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.033492106944322586;0.10105153173208237;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.36686360388994216;0.36686360388994216;R3_FALSE_KIN;42;73;32;1;60;18;0;0.05000000819563866;0.3139541447162628;0.12998618185520172;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.47156511843204496;0.47156511843204496;R1_NORMAL;36;81;46;1;63;27;1;0.3298519551753998;0.15960915386676788;0.104242242872715;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5722286522388458;0.5722286522388458;R2_STABLE_RISK;22;45;24;0;24;2;1;0.23667782545089722;0.20236432552337646;0.1959782838821411;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.46660177409648895;0.46660177409648895;R1_NORMAL;36;81;46;1;57;21;1;0.32820820808410645;0.1600726693868637;0.10746195912361145;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.2014080137014389;0.11564174294471741;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.0990598127245903;0.1298857182264328;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.5745733052492141;0.5745733052492141;R1_NORMAL;22;45;24;0;24;2;1;0.25566670298576355;0.2037181854248047;0.17740438878536224;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.43859747201204297;0.43859747201204297;R3_FALSE_KIN;36;81;46;1;61;25;0;0.05000000819563866;0.15333567559719086;0.11894384026527405;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.6029131770133971;0.6029131770133971;R1_NORMAL;29;50;22;0;32;3;1;0.2543797791004181;0.09358205646276474;0.17221315205097198;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R2_STABLE_RISK;32;44;13;0;34;2;0;0.05000000819563866;0.14284886419773102;0.13211892545223236;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4856316596269607;0.4856316596269607;R3_FALSE_KIN;36;81;46;1;63;27;1;0.30700114369392395;0.1628222018480301;0.13447824120521545;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4161710396409034;0.4161710396409034;R1_NORMAL;40;81;42;1;66;26;0;0.05000000819563866;0.19627057015895844;0.1196143627166748;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02725387178361416;0.10033616423606873;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03090161643922329;0.09430193156003952;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.3734970390796661;0.3734970390796661;R1_NORMAL;38;73;36;1;57;19;0;0.05000000819563866;0.2467687875032425;0.12110140174627304;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.5134806424379349;0.5134806424379349;R1_NORMAL;28;77;50;1;54;26;1;0.32983139157295227;0.3166836202144623;0.16163401305675507;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.18537990748882294;0.1314784288406372;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.42663009166717525;0.42663009166717525;R1_NORMAL;40;81;42;1;64;24;0;0.05000000819563866;0.2003682404756546;0.14840243756771088;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4718944877386093;0.4718944877386093;R2_STABLE_RISK;40;81;42;1;63;23;1;0.3528604507446289;0.20272232592105865;0.10794613510370255;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.15807686746120453;0.12159230560064316;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.41975471824407573;0.41975471824407573;R1_NORMAL;37;75;39;1;56;19;0;0.05000000819563866;0.37839439511299133;0.13611572980880737;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R3_FALSE_KIN;29;50;22;0;32;3;0;0.05000000819563866;0.1003551259636879;0.1475994884967804;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03996392339468002;0.1114051342010498;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R3_FALSE_KIN;22;45;24;0;24;2;0;0.05000000819563866;0.20242546498775482;0.1746237874031067;96;4
