id;recipe_id;nome;categoria;class_name;risk_episode;risk_episode_severity;regime;event_start;event_end;event_duration;progressive;detectable_start_035;onset_gap_035;persistent_tail;last6_mean_clean;mean_eye_gaze;mean_lane_offset;window;sensor_level
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.49741420745849607;0.49741420745849607;R3_FALSE_KIN;36;81;46;1;58;22;1;0.3592590391635895;0.16319088637828827;0.1312924474477768;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4195496365427971;0.4195496365427971;R2_STABLE_RISK;36;81;46;1;57;21;0;0.05000000819563866;0.15638898313045502;0.12207607179880142;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.0974169671535492;0.11861789971590042;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.033602405339479446;0.08595889806747437;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.6016737192869186;0.6016737192869186;R2_STABLE_RISK;29;50;22;0;32;3;1;0.26160791516304016;0.09851398319005966;0.14911501109600067;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.535338893532753;0.535338893532753;R2_STABLE_RISK;32;44;13;0;34;2;1;0.26161548495292664;0.15363727509975433;0.20169265568256378;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.0358271487057209;0.11265841871500015;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.6224481970071792;0.6224481970071792;R3_FALSE_KIN;26;41;16;0;28;2;1;0.26752039790153503;0.18680016696453094;0.15528129041194916;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.5280125916004181;0.5280125916004181;R1_NORMAL;32;44;13;0;34;2;1;0.23530559241771698;0.14906282722949982;0.1951202154159546;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.3640540406107902;0.3640540406107902;R1_NORMAL;38;73;36;1;59;21;0;0.05000000819563866;0.2501154839992523;0.1239946112036705;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.1517079472541809;0.0948156788945198;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09807918220758438;0.10216928273439407;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09866151213645935;0.13294614851474762;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4222970440983772;0.4222970440983772;R2_STABLE_RISK;40;81;42;1;64;24;0;0.05000000819563866;0.19135630130767822;0.1171087920665741;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.6043545454740524;0.6043545454740524;R1_NORMAL;26;41;16;0;28;2;1;0.21331171691417694;0.18667860329151154;0.19954301416873932;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.40875328332185745;0.40875328332185745;R1_NORMAL;36;81;46;1;62;26;0;0.05000000819563866;0.15701629221439362;0.06587531417608261;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.420451731979847;0.420451731979847;R1_NORMAL;37;75;39;1;60;23;0;0.05000000819563866;0.3756199777126312;0.1323028802871704;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.09513314813375473;0.0931781455874443;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.494401940703392;0.494401940703392;R2_STABLE_RISK;28;77;50;1;55;27;1;0.31619974970817566;0.31153833866119385;0.181459441781044;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03022056072950363;0.09519437700510025;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R2_STABLE_RISK;32;44;13;0;34;2;0;0.05000000819563866;0.15353639423847198;0.10002162307500839;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.46875884830951686;0.46875884830951686;R2_STABLE_RISK;36;81;46;1;59;23;1;0.33930420875549316;0.16008858382701874;0.14361487329006195;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03709132969379425;0.08152148127555847;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.48907783925533294;0.48907783925533294;R2_STABLE_RISK;37;75;39;1;55;18;1;0.29003581404685974;0.3797454833984375;0.17532861232757568;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R2_STABLE_RISK;29;50;22;0;32;3;0;0.05000000819563866;0.09188991785049438;0.10924970358610153;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.20439839363098145;0.13199849426746368;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4730104833841324;0.4730104833841324;R2_STABLE_RISK;40;81;42;1;62;22;1;0.3022715747356415;0.20078225433826447;0.13703669607639313;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3863790154457092;0.3863790154457092;R1_NORMAL;42;73;32;1;57;15;0;0.05000000819563866;0.32347285747528076;0.1281415969133377;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3923497274518013;0.3923497274518013;R1_NORMAL;42;73;32;1;58;16;0;0.05000000819563866;0.3201148808002472;0.14761173725128174;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.028999261558055878;0.09070081263780594;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.6053383082151413;0.6053383082151413;R1_NORMAL;29;50;22;0;32;3;1;0.266888290643692;0.1012149453163147;0.21662835776805878;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.37096565812826154;0.37096565812826154;R2_STABLE_RISK;42;73;32;1;59;17;0;0.05000000819563866;0.32181480526924133;0.10262980312108994;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4729300111532211;0.4729300111532211;R1_NORMAL;28;77;50;1;47;19;0;0.05000000819563866;0.3222140073776245;0.1472688466310501;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4011732831597328;0.4011732831597328;R2_STABLE_RISK;40;81;42;1;66;26;0;0.05000000819563866;0.20001332461833954;0.10647519677877426;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.028317779302597046;0.0643615871667862;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.10389623045921326;0.09681157022714615;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3589866518974304;0.3589866518974304;R1_NORMAL;42;73;32;1;58;16;0;0.05000000819563866;0.3206191062927246;0.15513645112514496;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.032617345452308655;0.11077622324228287;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R3_FALSE_KIN;29;50;22;0;32;3;0;0.05000000819563866;0.10033697634935379;0.14586524665355682;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.40362902730703354;0.40362902730703354;R2_STABLE_RISK;40;81;42;1;61;21;0;0.05000000819563866;0.19974787533283234;0.10665231943130493;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.4110665440559387;0.4110665440559387;R1_NORMAL;38;73;36;1;58;20;0;0.05000000819563866;0.2518036365509033;0.16129840910434723;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R3_FALSE_KIN;26;41;16;0;28;2;0;0.05000000819563866;0.18721361458301544;0.13214874267578125;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.034980881959199905;0.11107981950044632;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R2_STABLE_RISK;32;44;13;0;34;2;0;0.05000000819563866;0.15343786776065826;0.16157276928424835;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.38541495651006696;0.38541495651006696;R1_NORMAL;42;73;32;1;57;15;0;0.05000000819563866;0.32311809062957764;0.1386645883321762;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.6102856427431106;0.6102856427431106;R1_NORMAL;26;41;16;0;28;2;1;0.20711427927017212;0.18848831951618195;0.19551604986190796;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R1_NORMAL;26;41;16;0;28;2;0;0.05000000819563866;0.18359525501728058;0.10804605484008789;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.423453588783741;0.423453588783741;R2_STABLE_RISK;28;77;50;1;52;24;0;0.05000000819563866;0.3152066469192505;0.15622657537460327;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.45590238571166986;0.45590238571166986;R1_NORMAL;28;77;50;1;51;23;0;0.05000000819563866;0.3175252676010132;0.16747254133224487;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.41778939962387085;0.41778939962387085;R1_NORMAL;40;81;42;1;60;20;0;0.05000000819563866;0.2051665186882019;0.14878688752651215;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.030398450791835785;0.08567873388528824;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.4171061113476753;0.4171061113476753;R2_STABLE_RISK;38;73;36;1;59;21;0;0.05000000819563866;0.2538350820541382;0.15166646242141724;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.3840010583400726;0.3840010583400726;R1_NORMAL;40;81;42;1;63;23;0;0.05000000819563866;0.20103776454925537;0.11099221557378769;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03647812083363533;0.0849396213889122;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.3907245948910713;0.3907245948910713;R1_NORMAL;37;75;39;1;56;19;0;0.05000000819563866;0.3842301070690155;0.16000835597515106;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03498883917927742;0.09301415085792542;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R1_NORMAL;26;41;16;0;28;2;0;0.05000000819563866;0.18713469803333282;0.16219085454940796;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4645698815584183;0.4645698815584183;R1_NORMAL;28;77;50;1;48;20;0;0.05000000819563866;0.3141445815563202;0.16917119920253754;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03020508401095867;0.09396112710237503;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03226582705974579;0.0723339393734932;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.41350590437650675;0.41350590437650675;R1_NORMAL;37;75;39;1;54;17;0;0.05000000819563866;0.3879966735839844;0.16387736797332764;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03079926408827305;0.07805849611759186;96;4
C03;C03;Critico: Celular sem cinto sob chuva;Critico;Critico;0.3752959698438644;0.3752959698438644;R2_STABLE_RISK;26;41;16;0;28;2;0;0.05000000819563866;0.18256957828998566;0.10628626495599747;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.15509043633937836;0.13203053176403046;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.42390049695968623;0.42390049695968623;R1_NORMAL;28;77;50;1;52;24;0;0.05000000819563866;0.3138768970966339;0.13368266820907593;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.5307519078254699;0.5307519078254699;R1_NORMAL;32;44;13;0;34;2;1;0.2400948852300644;0.15197378396987915;0.17404508590698242;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.15391965210437775;0.11553128808736801;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.026245778426527977;0.14096294343471527;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.029530005529522896;0.11862415820360184;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4107135355472564;0.4107135355472564;R1_NORMAL;36;81;46;1;61;25;0;0.05000000819563866;0.15554721653461456;0.15859109163284302;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R3_FALSE_KIN;22;45;24;0;24;2;0;0.05000000819563866;0.1985529512166977;0.09832622855901718;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3768164828419685;0.3768164828419685;R2_STABLE_RISK;42;73;32;1;59;17;0;0.05000000819563866;0.32172274589538574;0.10107365250587463;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03021620772778988;0.0622270442545414;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4430590614676475;0.4430590614676475;R1_NORMAL;36;81;46;1;60;24;0;0.05000000819563866;0.1620253175497055;0.09974697977304459;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R2_STABLE_RISK;22;45;24;0;24;2;0;0.05000000819563866;0.20239341259002686;0.09248850494623184;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.4924622446298599;0.4924622446298599;R3_FALSE_KIN;37;75;39;1;57;20;1;0.2938321530818939;0.38593968749046326;0.18610157072544098;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03316224738955498;0.08179022371768951;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.38488097637891766;0.38488097637891766;R3_FALSE_KIN;40;81;42;1;63;23;0;0.05000000819563866;0.20370011031627655;0.16386283934116364;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.49146762192249294;0.49146762192249294;R2_STABLE_RISK;37;75;39;1;61;24;1;0.29832518100738525;0.3814208209514618;0.18744009733200073;96;4
C07;C07;Critico progressivo: Sem cinto sob chuva;Critico;Critico;0.41707413941621774;0.41707413941621774;R2_STABLE_RISK;37;75;39;1;59;22;0;0.05000000819563866;0.37652215361595154;0.14187875390052795;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.3875758424401283;0.3875758424401283;R1_NORMAL;38;73;36;1;57;19;0;0.05000000819563866;0.2451959103345871;0.12493512779474258;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.4814765214920044;0.4814765214920044;R2_STABLE_RISK;42;73;32;1;62;20;1;0.2893931567668915;0.3180902302265167;0.14264827966690063;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03611269220709801;0.09372126311063766;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4841718077659607;0.4841718077659607;R1_NORMAL;40;81;42;1;65;25;1;0.367869108915329;0.19805574417114258;0.09053513407707214;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.4844242870807648;0.4844242870807648;R2_STABLE_RISK;36;81;46;1;61;25;1;0.3457845151424408;0.15926890075206757;0.11296188831329346;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R1_NORMAL;29;50;22;0;32;3;0;0.05000000819563866;0.09953520447015762;0.0978345051407814;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03219623491168022;0.11025436967611313;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.16012321412563324;0.11015206575393677;96;4
C09;C09;Critico progressivo: Bebida ao volante;Critico;Critico;0.4057654693722725;0.4057654693722725;R3_FALSE_KIN;38;73;36;1;59;21;0;0.05000000819563866;0.24932201206684113;0.1555587500333786;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R1_NORMAL;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.03602203354239464;0.08309882879257202;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.44595509469509126;0.44595509469509126;R1_NORMAL;28;77;50;1;51;23;0;0.05000000819563866;0.3232581913471222;0.1608978658914566;96;4
C05;C05;Critico progressivo: Celular em rodovia;Critico;Critico;0.3759184792637825;0.3759184792637825;R1_NORMAL;42;73;32;1;60;18;0;0.05000000819563866;0.3127482533454895;0.1049753800034523;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.29102678298950196;0.29102678298950196;R1_NORMAL;32;44;13;0;34;2;0;0.05000000819563866;0.15322411060333252;0.11334963887929916;96;4
N02;N02;Normal: Urbano moderado;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.028896426782011986;0.10705944895744324;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.4396535143256187;0.4396535143256187;R1_NORMAL;40;81;42;1;62;22;0;0.05000000819563866;0.19365160167217255;0.13007743656635284;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.39378328174352645;0.39378328174352645;R3_FALSE_KIN;29;50;22;0;32;3;0;0.05000000819563866;0.10443954914808273;0.11110550910234451;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.37394129782915114;0.37394129782915114;R2_STABLE_RISK;36;81;46;1;64;28;0;0.05000000819563866;0.14718769490718842;0.1281377524137497;96;4
N03;N03;Normal: Noite estável;Normal;Normal;0.050000007078051564;0.050000007078051564;R2_STABLE_RISK;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.02782028168439865;0.11606413125991821;96;4
C10;C10;Critico progressivo: Grooming em rodovia com fadiga;Critico;Critico;0.43628262430429454;0.43628262430429454;R1_NORMAL;40;81;42;1;60;20;0;0.05000000819563866;0.20185662806034088;0.17157061398029327;96;4
C04;C04;Critico: Multiplas distracoes urbanas;Critico;Critico;0.3713889718055725;0.3713889718055725;R1_NORMAL;22;45;24;0;24;2;0;0.05000000819563866;0.1970617026090622;0.17742778360843658;96;4
C01;C01;Critico: Celular em alta velocidade;Critico;Critico;0.5261496126651763;0.5261496126651763;R1_NORMAL;32;44;13;0;34;2;1;0.26512107253074646;0.1544625610113144;0.15979745984077454;96;4
C06;C06;Critico progressivo: Fadiga noturna;Critico;Critico;0.3905370250344276;0.3905370250344276;R2_STABLE_RISK;36;81;46;1;62;26;0;0.05000000819563866;0.1650441437959671;0.09920666366815567;96;4
C02;C02;Critico: Fadiga com desvio cinematico;Critico;Critico;0.6022338241338729;0.6022338241338729;R1_NORMAL;29;50;22;0;32;3;1;0.2508760392665863;0.09285932779312134;0.10427991300821304;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.4260437950491905;0.4260437950491905;R2_STABLE_RISK;28;77;50;1;55;27;0;0.05000000819563866;0.3149206340312958;0.12073012441396713;96;4
N01;N01;Normal: Viagem tranquila em rodovia;Normal;Normal;0.050000007078051564;0.050000007078051564;R3_FALSE_KIN;-1;-1;0;0;-1;-1;0;0.05000000819563866;0.034994203597307205;0.08203347772359848;96;4
C08;C08;Critico progressivo: Distracao urbana multietapas;Critico;Critico;0.48709657192230227;0.48709657192230227;R1_NORMAL;28;77;50;1;52;24;1;0.2801472246646881;0.32062363624572754;0.18798625469207764;96;4
